t,x,y,z,dx,dy,dz
25.0,1.1556937579537117,2.2412104107302528e-11,0.0,-7.676283374090608e-11,-4.8379818522887125e-11,0.0
24.87229585882235,1.1556937579649988,2.95259269989106e-11,0.0,-1.0112512119368752e-10,-6.373569596858032e-11,0.0
24.740100478915764,1.1556937579804696,3.927659947823073e-11,0.0,-1.3451883801330459e-10,-8.47829970822841e-11,0.0
24.583978466812685,1.1556937580054432,5.501656404071037e-11,0.0,-1.8842632191085844e-10,-1.1875840929460908e-10,0.0
24.36467239683096,1.1556937580582922,8.832521968129011e-11,0.0,-3.0250778785579726e-10,-1.9065750527647348e-10,0.0
24.13743355105759,1.1556937581470244,1.4424897493770728e-10,0.0,-4.940493938586041e-10,-3.1137490959651503e-10,0.0
23.864010336834554,1.1556937583311258,2.6027868008938867e-10,0.0,-8.914602220268647e-10,-5.618407651279883e-10,0.0
23.59372993509334,1.1556937586582792,4.66466352505556e-10,0.0,-1.5976699268049272e-9,-1.0069278229209596e-9,0.0
23.323654670113054,1.1556937592440144,8.356248783662376e-10,0.0,-2.8620661899408156e-9,-1.8038131862638565e-9,0.0
23.052098027804863,1.1556937603009076,1.5017309160100326e-9,0.0,-5.143526223520328e-9,-3.2417046934850824e-9,0.0
22.787318857951554,1.1556937621380976,2.659619577783185e-9,0.0,-9.109370099172433e-9,-5.741181618754531e-9,0.0
22.533329150491905,1.1556937652197719,4.601845714545652e-9,0.0,-1.5761615553955682e-8,-9.93376549771112e-9,0.0
22.288889677026543,1.1556937702940964,7.799941643372334e-9,0.0,-2.6715288749412483e-8,-1.683732755614912e-8,0.0
22.057122247359683,1.1556937783288377,1.286384272019013e-8,0.0,-4.40594546830048e-8,-2.7768502494166432e-8,0.0
21.836477509798595,1.1556937907813212,2.071202965831706e-8,0.0,-7.093996343880114e-8,-4.470996599348225e-8,0.0
21.628375614106307,1.1556938094175935,3.24575551189664e-8,0.0,-1.1116908200113084e-7,-7.006440601703102e-8,0.0
21.431300741033514,1.1556938367238974,4.9667377205782514e-8,0.0,-1.7011372311302825e-7,-1.0721433224894432e-7,0.0
21.24489733352353,1.1556938757625261,7.42715123523029e-8,0.0,-2.5438428055094876e-7,-1.603259692536372e-7,0.0
21.06866858263703,1.15569393031177,1.0865123869652594e-7,0.0,-3.721367187460077e-7,-2.3453965623233267e-7,0.0
20.902011155807315,1.1556940049542848,1.5569479362320791e-7,0.0,-5.332633204390069e-7,-3.3609007846536885e-7,0.0
20.743813466256793,1.1556941055093999,2.190698409422286e-7,0.0,-7.50325867015851e-7,-4.7289442795155243e-7,0.0
20.593758084771533,1.1556942384739468,3.0287105963945925e-7,0.0,-1.0373485624460458e-6,-6.53791672050768e-7,0.0
20.451028200089922,1.1556944118781391,4.1215957523390984e-7,0.0,-1.4116655358086513e-6,-8.897069956655163e-7,0.0
20.314956206251434,1.1556946351547976,5.528805554134237e-7,0.0,-1.893638485765904e-6,-1.1934739198419993e-6,0.0
20.185135841734073,1.155694918889322,7.317056525503788e-7,0.0,-2.506116881575102e-6,-1.579494191373224e-6,0.0
