t,x,y,z,dx,dy,dz
0.0,1.0028307946786241,0.0,0.0,0.0,0.04401769911422325,0.0
0.007665843317039987,1.0028106573001967,0.00033579214137138916,0.0,-0.005201720679933125,0.04338380716319502,0.0
0.011885204946636927,1.002783037223751,0.0005172014400866039,0.0,-0.007856591490397465,0.042556918389617004,0.0
0.017741485656094895,1.002727098641946,0.0007620807385674595,0.0,-0.01117156997476024,0.041008696382063864,0.0
0.02293301943154641,1.0026623026414427,0.0009708347399023414,0.0,-0.013733076146827746,0.03938261026648729,0.0
0.028834559531191156,1.0025736323201142,0.0011973810028890412,0.0,-0.01625207102138963,0.037371839031993905,0.0
0.034919288943032256,1.002467795317835,0.0014182147233656284,0.0,-0.01847898462817245,0.03520313610368923,0.0
0.041694781107589673,1.0023352176500262,0.0016483806324540209,0.0,-0.02059854390502501,0.032730273445288095,0.0
0.04912842020861109,1.0021745611899024,0.0018814757840794401,0.0,-0.022569811409950336,0.0299779036849487,0.0
0.05751537779281372,1.0019772273887704,0.0021197573705925366,0.0,-0.024428510729617787,0.026838725439467935,0.0
0.0669113968249246,1.0017394315340837,0.002355275267369368,0.0,-0.026125182476342036,0.023286992602021873,0.0
0.07735459732576426,1.0014585335515822,0.002577691031916658,0.0,-0.027604165210113784,0.019302348562480188,0.0
0.08879346096795898,1.001135520987456,0.0027733459207932,0.0,-0.028804734538565926,0.01490065958483947,0.0
0.1011767881280901,1.0007729571833037,0.0029281822040474735,0.0,-0.029685301110170828,0.010101562745528826,0.0
0.11435693406507437,1.0003777701853493,0.0030275126123093764,0.0,-0.030217322925253712,0.004968116944206333,0.0
0.12807610138929923,0.9999616421029586,0.00305895689890221,0.0,-0.030383371168202524,-0.0003835267442111668,0.0
0.14208778284219947,0.9995369969527447,0.003015378339476131,0.0,-0.030162904493791217,-0.005831398473658162,0.0
0.15635588879690074,0.9991107843248646,0.002892864465896712,0.0,-0.02950194646596003,-0.011331377835233292,0.0
0.1709455146187646,0.9986884707689273,0.0026869775814198755,0.0,-0.028291823332525196,-0.01687655438917647,0.0
0.18581559446986223,0.9982810090346115,0.0023947013155785906,0.0,-0.026387172305512338,-0.022410441673697153,0.0
0.20068387614167263,0.9979078068675514,0.0020214011204461087,0.0,-0.023664294170406733,-0.027768112597660318,0.0
0.21500384495120306,0.9975932200769813,0.0015882936813750932,0.0,-0.02010236423851112,-0.03266739765063566,0.0
0.2279189701614732,0.9973595175697304,0.001139819828878636,0.0,-0.015918484044016214,-0.036697952636083664,0.0
0.23933728620606814,0.997203146696886,0.0007031379783329182,0.0,-0.011329608573851156,-0.0396610320401611,0.0
0.24966929679611777,0.9971104350292391,0.0002831180173202543,0.0,-0.006539512716605375,-0.04147303267725694,0.0
0.25902635930856827,0.9970704942618236,-0.00010882327135999623,0.0,-0.002002558595703193,-0.0421375325621867,0.0
